2025-09-17 09:03:48 UTC | CORE | INFO | (pkg/util/log/log.go:845 in func1) | Using '/opt/datadog-agent/embedded' as Python home
2025-09-17 09:05:56 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:05:56 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:06:06 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:06:16 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:06:16 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:06:21 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:06:36 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:06:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:06:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:06:51 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:06:56 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:06:56 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:07:06 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:07:14 UTC | CORE | INFO | (pkg/process/runner/runner.go:238 in logCheckDuration) | Finish container check #20 in 27.496822ms
2025-09-17 09:07:16 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:07:16 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:07:21 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:07:36 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:07:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:07:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:07:51 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:07:56 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:07:56 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:08:06 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:08:16 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:08:16 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:08:21 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:08:36 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:08:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:08:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:08:51 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:08:56 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:08:56 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:09:06 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:09:16 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:09:16 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:09:21 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:09:36 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:09:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:09:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:09:51 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:09:56 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:09:56 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:10:06 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:10:16 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:10:16 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:10:21 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:10:34 UTC | CORE | INFO | (pkg/process/runner/runner.go:238 in logCheckDuration) | Finish container check #40 in 45.217713ms
2025-09-17 09:10:36 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:10:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:10:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:10:51 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:10:56 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:10:56 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:11:06 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:11:16 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:11:16 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:11:21 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:11:36 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:11:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:11:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:11:51 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:11:56 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:11:56 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:12:06 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:12:16 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:12:16 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:12:21 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:12:36 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:12:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:12:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:12:51 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:12:56 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:12:56 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:13:06 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:13:16 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:13:16 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:13:21 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:13:36 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:13:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:13:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:13:51 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:13:54 UTC | CORE | INFO | (pkg/process/runner/runner.go:238 in logCheckDuration) | Finish container check #60 in 30.764213ms
2025-09-17 09:13:56 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:13:56 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:13:57 UTC | CORE | INFO | (comp/core/agenttelemetry/impl/agenttelemetry.go:508 in run) | Starting agent telemetry run
2025-09-17 09:14:06 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:14:16 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:14:16 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:14:21 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:14:36 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:14:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:14:36 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:14:51 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:orchestrator_pod | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:14:55 UTC | CORE | INFO | (comp/metadata/inventoryotel/inventoryotelimpl/inventoryotel.go:180 in fetchOtelAgentMetadata) | OTel Metadata unavailable as OTel collector is disabled
2025-09-17 09:14:55 UTC | CORE | INFO | (comp/metadata/haagent/impl/haagentimpl.go:62 in refreshMetadata) | HA Agent Metadata unavailable as HA Agent is disabled
2025-09-17 09:14:56 UTC | CORE | WARN | (pkg/collector/corechecks/containers/kubelet/kubelet.go:166 in Run) | check:kubelet | Error initialising check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:14:56 UTC | CORE | ERROR | (pkg/collector/worker/check_logger.go:71 in Error) | check:kubelet | Error running check: temporary failure in kubeutil, will retry later: impossible to reach Kubelet with host: 192.168.49.2. Please check if your setup requires kubelet_tls_verify = false. Activate debug logs to see all attempts made
2025-09-17 09:15:01 UTC | CORE | INFO | (pkg/util/cloudproviders/cloudproviders.go:67 in DetectCloudProvider) | No cloud provider detected
